route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,direction_name,wheelchair_accessible
216,Weekday,1000__201007_Timetable_-_2026-02,Taunton,0,201007_Timetable_-_2026-02,100.0.1952647071_Timetable_-_2026-02,Northbound,1
216,Weekday,1001__201050_Timetable_-_2026-02,Taunton,0,201050_Timetable_-_2026-02,100.0.1952647071_Timetable_-_2026-02,Northbound,1
216,Weekday,1002__201051_Timetable_-_2026-02,Taunton,0,201051_Timetable_-_2026-02,100.0.1952647071_Timetable_-_2026-02,Northbound,1
216,Weekday,1003__201050_Timetable_-_2026-02,Taunton,0,201050_Timetable_-_2026-02,100.0.1952647071_Timetable_-_2026-02,Northbound,1
216,Weekday,1004__201051_Timetable_-_2026-02,Taunton,0,201051_Timetable_-_2026-02,100.0.1952647071_Timetable_-_2026-02,Northbound,1
216,Weekday,1005__201050_Timetable_-_2026-02,Taunton,0,201050_Timetable_-_2026-02,100.0.1952647071_Timetable_-_2026-02,Northbound,1
216,Weekday,1006__201051_Timetable_-_2026-02,Taunton,0,201051_Timetable_-_2026-02,100.0.1952647071_Timetable_-_2026-02,Northbound,1
216,Weekday,1007__201028_Timetable_-_2026-02,C - Audley,0,201028_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1008__201065_Timetable_-_2026-02,C - Audley,0,201065_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1009__201064_Timetable_-_2026-02,C - Audley,0,201064_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
405,Weekday,100__401002_Timetable_-_2026-02,Delpark Homes Centre,0,401002_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
216,Weekday,1010__201030_Timetable_-_2026-02,C - Audley,0,201030_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1011__201040_Timetable_-_2026-02,C - Audley,0,201040_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1012__201049_Timetable_-_2026-02,C - Audley,0,201049_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1013__201065_Timetable_-_2026-02,C - Audley,0,201065_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1014__201020_Timetable_-_2026-02,C - Audley,0,201020_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1015__201007_Timetable_-_2026-02,C - Audley,0,201007_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1016__201050_Timetable_-_2026-02,C - Audley,0,201050_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1017__201053_Timetable_-_2026-02,C - Audley,0,201053_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1018__201065_Timetable_-_2026-02,C - Audley,0,201065_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1019__201051_Timetable_-_2026-02,C - Audley,0,201051_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
405,Weekday,101__401081_Timetable_-_2026-02,Oshawa Centre Terminal,1,401081_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
216,Weekday,1020__201007_Timetable_-_2026-02,C - Audley,0,201007_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1021__201050_Timetable_-_2026-02,C - Audley,0,201050_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1022__201053_Timetable_-_2026-02,C - Audley,0,201053_Timetable_-_2026-02,100.0.2242007235_Timetable_-_2026-02,Northbound,1
216,Weekday,1023__201030_Timetable_-_2026-02,Ajax Station,1,201030_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1024__201048_Timetable_-_2026-02,Ajax Station,1,201048_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1025__201006_Timetable_-_2026-02,Ajax Station,1,201006_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1026__201048_Timetable_-_2026-02,Ajax Station,1,201048_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1027__201006_Timetable_-_2026-02,Ajax Station,1,201006_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1028__201048_Timetable_-_2026-02,Ajax Station,1,201048_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1029__201006_Timetable_-_2026-02,Ajax Station,1,201006_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
405,Weekday,102__401013_Timetable_-_2026-02,Delpark Homes Centre,0,401013_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
216,Weekday,1030__201048_Timetable_-_2026-02,Ajax Station,1,201048_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1031__201006_Timetable_-_2026-02,Ajax Station,1,201006_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1032__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1033__201040_Timetable_-_2026-02,Ajax Station,1,201040_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1034__201028_Timetable_-_2026-02,Ajax Station,1,201028_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1035__201048_Timetable_-_2026-02,Ajax Station,1,201048_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1036__201028_Timetable_-_2026-02,Ajax Station,1,201028_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1037__201051_Timetable_-_2026-02,Ajax Station,1,201051_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1038__201053_Timetable_-_2026-02,Ajax Station,1,201053_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1039__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
405,Weekday,103__401002_Timetable_-_2026-02,Oshawa Centre Terminal,1,401002_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
216,Weekday,1040__201006_Timetable_-_2026-02,Ajax Station,1,201006_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1041__201007_Timetable_-_2026-02,Ajax Station,1,201007_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1042__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1043__201053_Timetable_-_2026-02,Ajax Station,1,201053_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1044__201028_Timetable_-_2026-02,Ajax Station,1,201028_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1045__201051_Timetable_-_2026-02,Ajax Station,1,201051_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1046__201007_Timetable_-_2026-02,Ajax Station,1,201007_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1047__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1048__201053_Timetable_-_2026-02,Ajax Station,1,201053_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1049__201049_Timetable_-_2026-02,Ajax Station,1,201049_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
405,Weekday,104__401029_Timetable_-_2026-02,Delpark Homes Centre,0,401029_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
216,Weekday,1050__201028_Timetable_-_2026-02,Ajax Station,1,201028_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1051__201020_Timetable_-_2026-02,Ajax Station,1,201020_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1052__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1053__201007_Timetable_-_2026-02,Ajax Station,1,201007_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1054__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
216,Weekday,1055__201028_Timetable_-_2026-02,Ajax Station,1,201028_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1056__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1057__201028_Timetable_-_2026-02,Ajax Station,1,201028_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1058__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1059__201064_Timetable_-_2026-02,Ajax Station,1,201064_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
405,Weekday,105__401013_Timetable_-_2026-02,Oshawa Centre Terminal,1,401013_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
216,Weekday,1060__201030_Timetable_-_2026-02,Ajax Station,1,201030_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1061__201040_Timetable_-_2026-02,Ajax Station,1,201040_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1062__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1063__201049_Timetable_-_2026-02,Ajax Station,1,201049_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1064__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1065__201020_Timetable_-_2026-02,Ajax Station,1,201020_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1066__201007_Timetable_-_2026-02,Ajax Station,1,201007_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1067__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1068__201053_Timetable_-_2026-02,Ajax Station,1,201053_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1069__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
405,Weekday,106__401007_Timetable_-_2026-02,Delpark Homes Centre,0,401007_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
216,Weekday,1070__201051_Timetable_-_2026-02,Ajax Station,1,201051_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1071__201007_Timetable_-_2026-02,Ajax Station,1,201007_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1072__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
216,Weekday,1073__201053_Timetable_-_2026-02,Ajax Station,1,201053_Timetable_-_2026-02,100.0.2242007236_Timetable_-_2026-02,Southbound,1
405,Weekday,1074__401013_Timetable_-_2026-02,Oshawa Centre Terminal,1,401013_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
407,Weekday,1075__401092_Timetable_-_2026-02,North Campus,0,401092_Timetable_-_2026-02,100.0.24459869411_Timetable_-_2026-02,Northbound,1
216,Weekday,1076__201048_Timetable_-_2026-02,Ajax Station,1,201048_Timetable_-_2026-02,100.0.1952647072_Timetable_-_2026-02,Southbound,1
224,Weekday,1077__201028_Timetable_-_2026-02,Taunton,0,201028_Timetable_-_2026-02,100.0.1952649895_Timetable_-_2026-02,Northbound,1
224,Weekday,1078__201020_Timetable_-_2026-02,Taunton,0,201020_Timetable_-_2026-02,100.0.1952649895_Timetable_-_2026-02,Northbound,1
224,Weekday,1079__201065_Timetable_-_2026-02,Taunton,0,201065_Timetable_-_2026-02,100.0.1952649895_Timetable_-_2026-02,Northbound,1
405,Weekday,107__401029_Timetable_-_2026-02,Oshawa Centre Terminal,1,401029_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
224,Weekday,1080__201007_Timetable_-_2026-02,Taunton,0,201007_Timetable_-_2026-02,100.0.1952649895_Timetable_-_2026-02,Northbound,1
224,Weekday,1081__201065_Timetable_-_2026-02,Taunton,0,201065_Timetable_-_2026-02,100.0.1952649895_Timetable_-_2026-02,Northbound,1
224,Weekday,1082__201065_Timetable_-_2026-02,Ajax Station,1,201065_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
224,Weekday,1083__201051_Timetable_-_2026-02,Ajax Station,1,201051_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
224,Weekday,1084__201007_Timetable_-_2026-02,Ajax Station,1,201007_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
224,Weekday,1085__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
224,Weekday,1086__201051_Timetable_-_2026-02,Ajax Station,1,201051_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
224,Weekday,1087__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
224,Weekday,1088__201051_Timetable_-_2026-02,Ajax Station,1,201051_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
224,Weekday,1089__201050_Timetable_-_2026-02,Ajax Station,1,201050_Timetable_-_2026-02,100.0.1952649892_Timetable_-_2026-02,Southbound,1
405,Weekday,108__401028_Timetable_-_2026-02,Delpark Homes Centre,0,401028_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
224,Weekday,1090__201051_Timetable_-_2026-02,B - Kingston,1,201051_Timetable_-_2026-02,100.0.2308892827_Timetable_-_2026-02,Southbound,1
301,Weekday,1091__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1092__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1093__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1094__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1095__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1096__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1097__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1098__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1099__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
405,Weekday,109__401007_Timetable_-_2026-02,Oshawa Centre Terminal,1,401007_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
403,Weekday,10__401002_Timetable_-_2026-02,Oshawa Centre Terminal,0,401002_Timetable_-_2026-02,100.0.1046829277_Timetable_-_2026-02,Northbound,1
301,Weekday,1100__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1101__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1102__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1103__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1988960471_Timetable_-_2026-02,Northbound,1
301,Weekday,1104__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1105__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1106__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1107__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1108__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1109__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
405,Weekday,110__401002_Timetable_-_2026-02,Delpark Homes Centre,0,401002_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
301,Weekday,1110__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1111__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1112__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1113__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1114__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1115__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1116__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1117__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
301,Weekday,1118__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1988960472_Timetable_-_2026-02,Southbound,1
319,Weekday,1119__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
405,Weekday,111__401028_Timetable_-_2026-02,Oshawa Centre Terminal,1,401028_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
319,Weekday,1120__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1121__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1122__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1123__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1124__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1125__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1126__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1127__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1128__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1129__201031_Timetable_-_2026-02,Taunton,0,201031_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
405,Weekday,112__401013_Timetable_-_2026-02,Delpark Homes Centre,0,401013_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
319,Weekday,1130__201033_Timetable_-_2026-02,Taunton,0,201033_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1131__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1132__201035_Timetable_-_2026-02,Taunton,0,201035_Timetable_-_2026-02,100.0.1980069561_Timetable_-_2026-02,Northbound,1
319,Weekday,1133__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1134__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1135__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1136__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1137__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1138__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1139__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
405,Weekday,113__401002_Timetable_-_2026-02,Oshawa Centre Terminal,1,401002_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
319,Weekday,1140__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1141__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1142__201035_Timetable_-_2026-02,Whitby Station,1,201035_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1143__201031_Timetable_-_2026-02,Whitby Station,1,201031_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
319,Weekday,1144__201033_Timetable_-_2026-02,Whitby Station,1,201033_Timetable_-_2026-02,100.0.1980069562_Timetable_-_2026-02,Southbound,1
211,Weekday,1145__201056_Timetable_-_2026-02,Ajax Station,0,201056_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1146__201059_Timetable_-_2026-02,Ajax Station,0,201059_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1147__201056_Timetable_-_2026-02,Ajax Station,0,201056_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1148__201059_Timetable_-_2026-02,Ajax Station,0,201059_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1149__201056_Timetable_-_2026-02,Ajax Station,0,201056_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
405,Weekday,114__401029_Timetable_-_2026-02,Delpark Homes Centre,0,401029_Timetable_-_2026-02,100.0.1046829421_Timetable_-_2026-02,Northbound,1
211,Weekday,1150__201059_Timetable_-_2026-02,Ajax Station,0,201059_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1151__201058_Timetable_-_2026-02,Ajax Station,0,201058_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1152__201042_Timetable_-_2026-02,Ajax Station,0,201042_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1153__201058_Timetable_-_2026-02,Ajax Station,0,201058_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1154__201042_Timetable_-_2026-02,Ajax Station,0,201042_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1155__201058_Timetable_-_2026-02,Ajax Station,0,201058_Timetable_-_2026-02,100.0.2313056082_Timetable_-_2026-02,Eastbound,1
211,Weekday,1156__201056_Timetable_-_2026-02,Pickering Parkway Terminal,1,201056_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02,Westbound,1
211,Weekday,1157__201059_Timetable_-_2026-02,Pickering Parkway Terminal,1,201059_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02,Westbound,1
211,Weekday,1158__201056_Timetable_-_2026-02,Pickering Parkway Terminal,1,201056_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02,Westbound,1
211,Weekday,1159__201059_Timetable_-_2026-02,Pickering Parkway Terminal,1,201059_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02,Westbound,1
405,Weekday,115__401013_Timetable_-_2026-02,Oshawa Centre Terminal,1,401013_Timetable_-_2026-02,100.0.1046829422_Timetable_-_2026-02,Southbound,1
211,Weekday,1160__201056_Timetable_-_2026-02,Pickering Parkway Terminal,1,201056_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02,Westbound,1
211,Weekday,1161__201059_Timetable_-_2026-02,Pickering Parkway Terminal,1,201059_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02,Westbound,1
211,Weekday,1162__201056_Timetable_-_2026-02,Pickering Parkway Terminal,1,201056_Timetable_-_2026-02,100.0.2313056081_Timetable_-_2026-02,Westbound,1
